file_path;concept_name;pattern;match_type;matched_text;similarity_score;first_line
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/QuCumber/NeuralStateBase;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7796;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/merlin/QuantumLayer;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7600;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/qadence/QNN;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7780;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/qibo/QuantumCNN;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7791;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/qml/quantum_neural_network;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.8045;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/squlearn/BaseQNN;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7833;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/squlearn/LowLevelQNN;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7785;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/squlearn/LowLevelQNNBase;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7715;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/squlearn/LowLevelQNNQulacs;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7607;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/squlearn/QNNLossBase;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7629;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/squlearn/QNN_gradient;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7608;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/squlearn/qnn;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7780;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/dynamic/tensorflow-quantum/test_dnn_qnn_dnn;Quantum Neural Network (QNN);title;Hybrid Classical-Quantum Neural Network Classical Neural Networks Neural networks is one of the major branches in machine learning, with wide use in a...;0.7753;0
classiq-library/algorithms/qml/hybrid_qnn/hybrid_qnn_for_subset_majority.py;/classiq/open_library.functions.variational.encode_on_bloch;Data Encoding;name;encode_on_bloch;1.0000;197
classiq-library/algorithms/qml/qsvm/qsvm.py;/qiskit_machine_learning/qiskit_machine_learning.algorithms.classifiers.QSVC;SWAP Test;summary;!/usr/bin/env python coding: utf-8 Quantum Support Vector Machines (QSVM) > **Quantum Support Vector Machines** is the quantum version of classical Su...;0.8167;0
classiq-library/algorithms/qml/qsvm/qsvm.py;/qiskit_machine_learning/qiskit_machine_learning.algorithms.classifiers.PegasosQSVC;SWAP Test;summary;!/usr/bin/env python coding: utf-8 Quantum Support Vector Machines (QSVM) > **Quantum Support Vector Machines** is the quantum version of classical Su...;0.7871;0
classiq-library/algorithms/qml/qsvm/qsvm.py;/qiskit_machine_learning/qiskit_machine_learning.algorithms.regressors.QSVR;SWAP Test;summary;!/usr/bin/env python coding: utf-8 Quantum Support Vector Machines (QSVM) > **Quantum Support Vector Machines** is the quantum version of classical Su...;0.7904;0
classiq-library/algorithms/qml/qsvm/qsvm.py;/qiskit/qiskit.circuit.library.data_preparation.pauli_feature_map.PauliFeatureMap;Data Encoding;name;pauli_feature_map;1.0000;464
classiq-library/algorithms/qml/quantum_autoencoder/quantum_autoencoder.py;/dynamic/merlin/add_angle_encoding;Data Encoding;name;angle_encoding;0.8919;167
classiq-library/algorithms/qml/quantum_autoencoder/quantum_autoencoder.py;/dynamic/merlin/angle_encoding;Data Encoding;name;angle_encoding;1.0000;167
classiq-library/algorithms/qml/quantum_autoencoder/quantum_autoencoder.py;/dynamic/merlin/apply_angle_encoding;Data Encoding;name;angle_encoding;0.9400;167
classiq-library/algorithms/qml/quantum_autoencoder/quantum_autoencoder.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000;174
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;146
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;name;qst_type2;1.0000;164
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qct_type2;0.9215;165
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;name;qct_type2;1.0000;165
classiq-library/algorithms/quantum_differential_equations_solvers/discrete_poisson_solver/discrete_poisson_solver.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;186
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000;328
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/classiq/open_library.functions.lcu.lcu;Linear Combination of Unitaries;name;lcu;1.0000;357
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/Qrisp/BlockEncoding;Data Encoding;name;block_encoding;1.0000;382
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/Qualtran/BlockEncoding;Data Encoding;name;block_encoding;1.0000;382
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/classiq/open_library.functions.grover.reflect_about_zero;Amplitude Amplification;name;reflect_about_zero;1.0000;383
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/classiq/open_library.functions.qsvt.gqsp;Linear Combination of Unitaries;name;gqsp;1.0000;401
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/pennylane/pennylane.templates.subroutines.gqsp.GQSP;Linear Combination of Unitaries;name;gqsp;1.0000;401
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/Qrisp/GQSP;Linear Combination of Unitaries;name;gqsp;1.0000;401
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/torchquantum/initial_state_prep;Initialization;name;initial_state_prep;1.0000;495
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/mitiq/fidelity;SWAP Test;name;fidelity;1.0000;551
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/piquasso/fidelity;SWAP Test;name;fidelity;1.0000;551
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/qadence/fidelity;SWAP Test;name;fidelity;1.0000;551
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/quimb/fidelity;SWAP Test;name;fidelity;1.0000;551
classiq-library/algorithms/quantum_differential_equations_solvers/lchs/lchs.py;/dynamic/thewalrus/fidelity;SWAP Test;name;fidelity;1.0000;551
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.linear_pauli_rotation.linear_pauli_rotations;Quantum Arithmetic;name;linear_pauli_rotations;1.0000;153
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/dynamic/oqpy/logical_and;Quantum Logical Operators;name;logical_and;1.0000;191
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Linear Combination of Unitaries;name;qsvt_lcu;1.0000;289
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.qsvt.qsvt;Linear Combination of Unitaries;name;qsvt;1.0000;360
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Linear Combination of Unitaries;name;qsvt;1.0000;360
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;418
classiq-library/algorithms/quantum_differential_equations_solvers/time_marching/time_marching.py;/dynamic/qibo/hadamard_transform;Basis Change;name;hadamard_transform;1.0000;418
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;/dynamic/Qrisp/inv;Linear Combination of Unitaries;name;inv;1.0000;185
classiq-library/algorithms/quantum_linear_solvers/adiabatic_linear_solvers/solving_qlsp_with_aqc.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;457
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;/classiq/open_library.functions.qpe.qpe_flexible;Quantum Phase Estimation (QPE);name;qpe_flexible;1.0000;189
classiq-library/algorithms/quantum_linear_solvers/hhl/hhl.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;444
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Linear Combination of Unitaries;name;qsvt_inversion;1.0000;235
classiq-library/algorithms/quantum_linear_solvers/qsvt_matrix_inversion/qsvt_matrix_inversion.py;/dynamic/Qrisp/inv;Linear Combination of Unitaries;name;inv;1.0000;283
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qml/variational_block;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.8156;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7900;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/OpenFermion-FQE/adapt_vqe;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7857;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Qrisp/VQEBenchmark;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7743;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Qrisp/VQEProblem;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7788;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/ReCirq/variational_ground_state_minimal_qubits_cols;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7642;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Tangelo/SA_VQESolver;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7868;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Tangelo/VQESolver;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7921;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Tangelo/fix_variational_parameters;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7792;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Tangelo/is_variational;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7650;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/blueqatSDK/Vqe;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7831;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/blueqatSDK/VqeResult;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7808;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/jarvis/run_vqd;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7700;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/jarvis/run_vqe;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7759;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qibo/AAVQE;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7850;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qibo/VQE;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7831;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qibo/vqe_loss;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7679;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-nature/UCC;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7779;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/Eigensolver;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.8011;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/MinimumEigensolver;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7796;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/MinimumEigensolverResult;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7695;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/VQE;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7831;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/VQEResult;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7808;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/VariationalAlgorithm;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7664;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/VariationalResult;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7633;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/eigenvalue;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7661;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-optimization/relaxed_result;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7693;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qml/VQE_run;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7799;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qml/circuit_VQE;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7761;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qml/ground_state_solution_map_variational;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7695;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qml/groundstate_expval_variational;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7615;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qml/quantum_model;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7679;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/squlearn/num_variational_layers;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7624;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/squlearn/variational_gate_block;Variational Quantum Algorithm (VQA);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7685;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/tensorcircuit/gatewise_vqe_vag;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7846;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/tensorcircuit-ng/gatewise_vqe_vag;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7846;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/torchquantum/VQE;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7831;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/torchquantum/VQEDataset;Variational Quantum Eigensolver (VQE);title;Variational Quantum Linear Solver (VQLS) with Linear Combination of Unitaries (LCU) Block Encoding The Variational Quantum Linear Solver (VQLS) is a q...;0.7759;0
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/qiskit-nature/ansatz;Variational Quantum Algorithm (VQA);name;ansatz;1.0000;84
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Qrisp/BlockEncoding;Data Encoding;name;block_encoding;1.0000;85
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Qualtran/BlockEncoding;Data Encoding;name;block_encoding;1.0000;85
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/classiq/open_library.functions.lcu.lcu_pauli;Linear Combination of Unitaries;name;lcu_pauli;1.0000;305
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;308
classiq-library/algorithms/quantum_linear_solvers/vqls/vqls_with_lcu.py;/dynamic/Qrisp/inv;Linear Combination of Unitaries;name;inv;1.0000;411
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.8544;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/qiskit-algorithms/qiskit_algorithms.phase_estimators.hamiltonian_phase_estimation.HamiltonianPhaseEstimation;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.7624;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Cirq/single_qubit_matrix_to_phased_x_z;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.8039;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/ProjectQ/QPE;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.8126;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/ProjectQ/test_qpe_str;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.7989;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Qrisp/QPE;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.8126;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Qrisp/app_phase_polynomial;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.7995;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Qrisp/app_sb_phase_polynomial;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.7900;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Qrisp/estimate_phase;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.8192;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Qrisp/quantum_step;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.7994;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Qualtran/QPEWindowStateBase;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.7722;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Qualtran/QubitizationQPE;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.8158;0
classiq-library/algorithms/quantum_phase_estimation/qpe_for_matrix/qpe_for_matrix.py;/dynamic/Qualtran/QvrInterface;Quantum Phase Estimation (QPE);title;Quantum Phase Estimation for Solving Matrix Eigenvalues Quantum Phase Estimation (QPE) is a key algorithm in quantum computing, allowing you to estima...;0.7970;0
